longitude,latitude,total_rooms,house_value
-121.38,38.66,3778,100500
-121.38,38.65,825,109500
-121.39,38.64,1503,99300
-121.34,38.68,3379,124000
-121.34,38.67,1503,118500
-121.34,38.67,643,120700
-121.34,38.66,3154,92900
-121.35,38.66,3322,130700
-121.34,38.66,1149,137500
-121.34,38.66,4164,133100
-121.35,38.66,3313,105700
-121.36,38.66,756,116100
-121.37,38.64,1672,159700
-121.35,38.65,2498,107900
-121.33,38.66,4371,105500
-121.33,38.65,2446,198500
-121.34,38.65,1595,199000
-121.33,38.65,3533,183200
-121.34,38.64,2772,161000
-121.33,38.64,2203,119500
-121.34,38.64,2761,139700
-121.34,38.63,3033,161700
-121.33,38.63,1947,156800
-121.33,38.62,1853,135800
-121.34,38.62,4021,153000
-121.34,38.61,1778,142200
-121.34,38.61,1716,166100
-121.33,38.61,2453,148000
-121.34,38.61,5801,162100
-121.33,38.6,4260,288200
-121.29,38.63,2868,213000
-121.3,38.63,1817,150000
-121.32,38.63,7003,150500
-121.31,38.62,3114,240000
-121.32,38.62,2430,177900
-121.32,38.62,898,148300
-121.32,38.61,3902,190200
-121.31,38.61,992,326700
-121.3,38.64,5001,160000
-121.31,38.64,5407,195400
-121.32,38.64,8501,158500
-121.31,38.66,1713,136400
-121.31,38.66,1604,140500
-121.32,38.66,1149,163400
-121.32,38.66,1276,143600
-121.32,38.65,2628,157700
-121.31,38.65,2759,165700
-121.3,38.66,3824,139000
-121.3,38.66,3391,139200
-121.3,38.65,3192,144300
-121.3,38.65,1665,121600
-121.21,38.66,6940,232300
-121.21,38.65,3443,196000
-121.24,38.64,4491,249400
-121.23,38.65,2926,212900
-121.23,38.66,3243,169500
-121.24,38.66,3335,250300
-121.28,38.66,7741,216100
-121.25,38.66,3670,169600
-121.26,38.66,3170,221600
-121.27,38.66,1891,188700
-121.27,38.66,2642,189800
-121.25,38.64,2764,258700
-121.26,38.65,2655,270600
-121.27,38.65,2787,159800
-121.27,38.64,1597,213500
-121.26,38.64,1098,217400
-121.27,38.65,1984,173300
-121.29,38.65,2744,147300
-121.28,38.64,3459,186200
-121.28,38.63,120,350000
-121.28,38.64,3574,242100
-121.28,38.71,4053,117100
-121.28,38.7,5827,112900
-121.28,38.71,3095,113500
-121.28,38.7,5828,143200
-121.28,38.68,11442,121200
-121.3,38.7,7334,124700
-121.3,38.69,6575,115400
-121.32,38.69,13796,124500
-121.33,38.68,5826,142900
-121.3,38.71,5434,99900
-121.29,38.71,1875,103800
-121.3,38.72,2514,131900
-121.31,38.72,2306,122200
-121.32,38.71,4594,127500
-121.31,38.71,3998,102000
-121.32,38.7,3214,124900
-121.32,38.7,2966,118400
-121.32,38.7,3592,126000
-121.33,38.7,2226,117800
-121.33,38.69,3137,122700
-121.32,38.68,1252,146400
-121.32,38.67,3908,130600
-121.32,38.67,3455,91600
-121.31,38.67,1387,135700
-121.33,38.67,2683,130200
-121.33,38.66,2767,125400
-121.31,38.67,1998,115500
-121.32,38.67,2532,114500
-121.29,38.68,5098,132500
-121.3,38.69,2135,134900
-121.31,38.68,5179,82500
-121.31,38.68,1194,134300
-121.3,38.67,4018,119800
-121.3,38.68,2655,140600
-121.3,38.67,1234,143000
-121.3,38.66,2915,117100
-121.3,38.67,2145,125400
-121.27,38.7,3747,145300
-121.27,38.69,3389,145600
-121.26,38.68,3080,133000
-121.24,38.7,3243,166800
-121.25,38.7,3262,144400
-121.26,38.69,3917,137000
-121.25,38.69,3050,134500
-121.25,38.69,1014,112800
-121.24,38.68,1402,135500
-121.25,38.68,1497,135600
-121.26,38.68,4256,167400
-121.25,38.68,503,276100
-121.25,38.67,6155,244300
-121.26,38.67,1830,141800
-121.27,38.67,3185,149000
-121.26,38.66,1145,124300
-121.27,38.67,2116,111600
-121.27,38.67,1701,128700
-121.28,38.68,3467,147300
-121.28,38.67,1727,160000
-121.28,38.67,1087,158800
-121.29,38.68,1881,144000
-121.29,38.67,1992,130500
-121.25,38.72,6838,162700
-121.27,38.71,4082,142900
-121.25,38.71,3713,143400
-121.26,38.7,7812,146600
-121.17,38.69,7138,243200
-121.19,38.71,4415,390800
-121.18,38.69,7104,274500
-121.2,38.7,2970,131700
-121.2,38.69,3077,137500
-121.22,38.68,6262,139000
-121.22,38.71,1843,214700
-121.23,38.71,4947,170500
-121.23,38.69,5268,148700
-121.23,38.67,5266,133000
-121.24,38.67,3558,131700
-121.2,38.68,2200,143800
-121.21,38.67,5500,145800
-121.22,38.67,1412,130700
-121.21,38.67,2987,112100
-121.19,38.67,1754,147000
-121.2,38.67,1546,115400
-121.2,38.67,3875,171000
-121.19,38.66,1937,179200
-121.2,38.66,1605,204800
-121.15,38.69,240,225000
-121.17,38.71,3084,293300
-121.17,38.68,1252,121900
-121.18,38.67,2101,116000
-121.16,38.67,6198,159000
-121.15,38.68,9798,189600
-121.16,38.68,3517,131600
-121.13,38.66,12360,222500
-121.13,38.55,530,212500
-121.06,38.51,6873,263100
-121.13,38.47,2574,203400
-121.24,38.63,11021,273200
-121.22,38.58,394,55000
-121.28,38.55,7088,112500
-121.31,38.59,3295,101900
-121.32,38.59,9774,136100
-121.32,38.59,4378,123700
-121.29,38.61,13553,132700
-121.3,38.61,2707,116900
-121.3,38.6,9534,103400
-121.27,38.62,2321,95600
-121.28,38.61,2938,96100
-121.28,38.61,2547,103300
-121.29,38.61,1814,110500
-121.27,38.61,6663,115600
-121.28,38.6,1122,111600
-121.28,38.6,1671,112500
-121.29,38.6,1276,109100
-121.32,38.57,3369,127500
-121.33,38.56,3608,109400
-121.32,38.57,692,101100
-121.32,38.56,1169,108700
-121.32,38.54,4715,104400
-121.28,38.53,224,165000
-121.3,38.58,2653,91300
-121.3,38.58,1537,90700
-121.31,38.58,2421,112500
-121.31,38.57,2748,113300
-121.31,38.57,1229,101600
-121.33,38.57,1621,150000
-121.28,38.59,4188,92500
-121.29,38.59,2460,95600
-121.3,38.59,3002,89600
-121.3,38.58,2748,92400
-121.34,38.56,2975,118600
-121.34,38.55,2838,114000
-121.35,38.54,16239,116300
-121.37,38.56,6308,113500
-121.37,38.57,3895,135800
-121.37,38.56,2129,118000
-121.36,38.57,1793,129500
-121.35,38.56,2629,140200
-121.34,38.58,1605,134100
-121.34,38.57,5737,134500
-121.35,38.55,4481,123300
-121.35,38.55,2607,126900
-121.36,38.55,1191,118800
-121.35,38.56,2278,132400
-121.36,38.56,6225,138000
-121.37,38.55,2713,125500
-121.36,38.56,1232,32500
-121.37,38.56,1827,52500
-121.3,38.51,822,157500
-121.35,38.51,2337,157700
-121.4,38.47,20982,130600
-121.38,38.47,14418,145900
-121.39,38.43,2696,237600
-121.27,38.44,2780,209900
-121.35,38.46,6992,144400
-121.34,38.44,3205,240900
-121.32,38.41,4401,247500
-121.36,38.42,3254,188400
-121.37,38.41,3727,125700
-121.37,38.42,2643,91200
-121.38,38.41,6091,150400
-121.38,38.41,3425,138700
-121.38,38.4,4155,154400
-121.37,38.39,1883,143500
-121.35,38.4,2322,94400
-121.36,38.4,4813,144400
-121.36,38.39,5121,148100
-121.13,38.37,1034,241100
-121.2,38.36,2634,175700
-121.22,38.4,2655,213800
-121.22,38.43,2054,219300
-121.29,38.36,2193,191700
-121.27,38.31,1144,151600
-121.1,38.33,1357,157800
-121.2,38.28,1732,160200
-121.26,38.27,1314,144600
-121.29,38.28,1554,156700
-121.35,38.28,2756,82000
-121.33,38.28,980,170100
-121.31,38.28,1708,155400
-121.3,38.26,1403,104600
-121.31,38.26,1768,88300
-121.32,38.26,6125,134600
-121.3,38.25,2475,86100
-121.48,38.46,10505,121200
-121.42,38.47,5665,97800
-121.43,38.46,1378,100300
-121.43,38.47,1787,96200
-121.44,38.47,1215,95900
-121.44,38.47,5666,108900
-121.44,38.46,4446,103600
-121.44,38.43,39320,153700
-121.41,38.34,1605,162500
-121.45,38.37,1441,137500
-121.5,38.34,1212,72900
-121.54,38.29,1396,92500
-121.56,38.26,1906,136800
-121.51,38.26,910,52800
-121.57,38.19,1395,162500
-121.7,38.1,4896,89700
-121.29,36.9,3610,374200
-121.37,36.89,2471,293800
-121.47,36.92,2049,265900
-121.53,36.85,3359,193600
-121.51,36.86,1019,210000
-121.6,36.88,3416,241500
-121.5,36.81,1345,363300
-121.45,36.86,1613,146200
-121.42,36.86,440,225000
-121.41,36.85,1708,145900
-121.4,36.85,2666,157300
-121.4,36.84,1860,136500
-121.4,36.84,2352,155300
-121.41,36.84,1771,192200
-121.4,36.86,1256,145400
-121.38,36.85,4115,192400
-121.38,36.84,3769,217600
-121.37,36.84,1996,243000
-121.38,36.84,2625,221200
-121.37,36.83,3658,216000
-121.4,36.83,3701,207900
-121.44,36.84,1644,180400
-121.42,36.85,1626,170800
-121.32,36.79,516,202500
-121.36,36.81,4609,290500
-121.34,36.76,2638,336800
-121.06,36.72,395,100000
-120.95,36.47,1691,225000
-117.75,34.01,22128,289600
-117.78,33.97,556,500001
-117.72,33.99,5622,206700
-117.76,33.98,9662,292400
-117.74,33.97,9755,254900
-117.72,33.97,13290,187800
-117.71,33.97,10856,137200
-117.7,33.92,8301,252200
-117.75,33.95,984,426900
-117.76,33.94,1092,184200
-117.69,34.09,1437,140200
-117.7,34.08,1979,107300
-117.7,34.09,1719,121800
-117.71,34.08,1276,134300
-117.71,34.07,1840,129200
-117.69,34.08,4255,142500
-117.69,34.07,3222,131000
-117.69,34.07,4055,136000
-117.69,34.08,4136,128200
-117.71,34.07,1948,139300
-117.7,34.08,4674,137300
-117.7,34.07,1552,128400
-117.69,34.06,873,114400
-117.69,34.06,1881,144000
-117.7,34.06,2054,150000
-117.7,34.06,732,95300
-117.71,34.06,2127,91300
-117.68,34.05,1859,187500
-117.69,34.05,1875,128900
-117.7,34.05,2834,162500
-117.71,34.06,1458,160400
-117.71,34.05,2281,130500
-117.72,34.05,2220,104300
-117.72,34.05,1841,107000
-117.69,34.04,4459,182600
-117.7,34.04,5301,163000
-117.71,34.04,1950,222100
-117.71,34.04,4098,231800
-117.72,34.03,2902,161800
-117.72,34.02,1781,236800
-117.73,34.01,2340,213000
-117.72,34.0,4363,179700
-117.68,34.0,3761,225400
-117.69,34.0,707,111600
-117.7,34.0,4905,193100
-117.71,34.02,12689,157700
-117.71,34.03,3467,164400
-117.67,34.03,8561,165500
-117.68,34.03,2859,124300
-117.69,34.03,6374,162500
-117.68,34.01,7326,123500
-117.69,34.01,2598,95600
-117.68,34.15,1033,213500
-117.66,34.15,3430,360100
-117.64,34.15,2896,392900
-117.68,34.15,4082,286300
-117.68,34.14,4791,277000
-117.66,34.14,3628,325000
-117.66,34.14,1692,310500
-117.66,34.15,2524,395500
-117.65,34.14,2196,354000
-117.69,34.13,2915,345400
-117.67,34.13,2846,304100
-117.66,34.13,3229,307100
-117.67,34.12,3162,191700
-117.66,34.13,3995,254100
-117.66,34.12,2272,390500
-117.65,34.14,3877,406700
-117.65,34.13,2121,255900
-117.65,34.12,3006,242700
-117.63,34.12,4323,226800
-117.64,34.12,3605,202900
-117.65,34.11,2927,176600
-117.64,34.11,2129,146900
-117.63,34.11,2674,165600
-117.69,34.11,2427,119300
-117.68,34.12,2181,259400
-117.68,34.11,3190,208600
-117.66,34.12,3853,251100
-117.66,34.11,3445,230500
-117.65,34.12,2298,239000
-117.65,34.11,2788,233500
-117.69,34.1,3759,137500
-117.68,34.1,7392,163000
-117.67,34.1,1263,174000
-117.67,34.1,2969,155700
-117.65,34.1,1688,136400
-117.66,34.1,1971,145300
-117.66,34.1,1855,150000
-117.65,34.1,1461,106000
-117.68,34.09,1547,148800
-117.67,34.09,4418,101000
-117.66,34.09,1151,166300
-117.66,34.09,2462,162500
-117.66,34.09,1426,151500
-117.65,34.09,2446,145600
-117.62,34.13,3216,158800
-117.62,34.11,1869,243900
-117.62,34.11,2561,192800
-117.63,34.1,4799,122800
-117.63,34.09,3557,114100
-117.64,34.09,2839,121300
-117.65,34.09,1214,116300
-117.65,34.1,1526,115800
-117.65,34.1,2808,139300
-117.68,34.08,5662,137300
-117.68,34.08,2459,137200
-117.67,34.07,1840,123400
-117.68,34.07,2626,135000
-117.68,34.07,1775,121300
-117.65,34.08,2621,166400
-117.65,34.08,2750,144900
-117.66,34.07,2454,139600
-117.66,34.06,4043,114900
-117.66,34.07,2072,137000
-117.66,34.07,2081,138100
-117.66,34.08,1485,141000
-117.66,34.08,3659,157200
-117.64,34.08,2576,130400
-117.64,34.07,1970,122800
-117.65,34.08,2264,144300
-117.65,34.08,1609,158200
-117.64,34.08,1254,118000
-117.64,34.08,1987,122600
-117.63,34.08,1810,111700
-117.63,34.07,2650,106700
-117.62,34.07,4061,127000
-117.62,34.08,1372,116300
-117.63,34.09,3490,126200
-117.62,34.09,3271,132000
-117.62,34.08,2626,111800
-117.62,34.08,2801,136000
-117.61,34.08,3550,128800
-117.61,34.09,1945,135500
-117.61,34.09,2000,144000
-117.61,34.08,4427,158700
-117.6,34.08,2700,159800
-117.65,34.07,2501,113200
-117.65,34.07,1041,117200
-117.65,34.06,465,112500
-117.62,34.07,6009,128900
-117.64,34.07,2787,98100
-117.64,34.07,2450,111200
-117.64,34.07,1644,108300
-117.67,34.06,1592,110400
-117.66,34.06,1405,91800
-117.65,34.06,1171,90500
-117.64,34.06,763,79200
-117.64,34.06,637,85700
-117.63,34.06,1210,88300
-117.66,34.05,2341,104000
-117.66,34.05,960,108600
-117.66,34.05,5129,113600
-117.67,34.04,3260,162000
-117.66,34.04,2081,147600
-117.66,34.05,2644,147500
-117.65,34.04,3393,151000
-117.66,34.04,3657,159900
-117.67,34.05,2833,167500
-117.67,34.04,2295,194300
-117.67,34.04,1543,99700
-117.68,34.04,574,186500
-117.65,34.02,2107,159100
-117.66,34.03,2137,185500
-117.67,34.02,3042,178500
-117.66,34.02,3358,207900
-117.65,34.03,4420,149100
-117.65,34.04,2360,100000
-117.64,34.05,1129,96900
-117.64,34.05,1407,95700
-117.64,34.03,2050,137000
-117.64,34.04,1801,102500
-117.64,34.03,3194,159100
-117.64,34.02,4887,158000
-117.63,34.02,4864,175400
-117.62,34.02,4265,195100
-117.62,34.03,3942,176000
-117.62,34.02,2040,164100
-117.61,34.02,1791,170300
-117.6,34.02,2103,160400
-117.6,34.03,1499,175400
-117.62,34.05,883,103600
-117.61,34.04,4116,150200
-117.66,34.02,5616,202300
-117.64,34.02,248,416700
-117.61,34.01,352,500000
-117.61,34.02,63,275000
-117.64,33.99,1005,181300
-117.66,34.0,1387,201100
-117.6,33.98,1225,225000
-117.63,33.94,447,183300
-117.58,34.0,7544,245200
-117.57,34.15,12806,343100
-117.57,34.13,6135,225200
-117.54,34.12,17577,181800
-117.54,34.11,2114,131500
-117.51,34.14,2455,191700
-117.5,34.12,11965,191700
-117.51,34.16,718,315000
-117.55,34.14,5710,206300
-117.59,34.16,9467,361400
-117.58,34.14,11818,231700
-117.62,34.15,13556,311500
-117.61,34.14,15809,245600
-117.61,34.13,8416,164600
-117.61,34.12,6709,156900
-117.59,34.13,20263,169600
-117.58,34.11,11635,157600
-117.6,34.11,6025,155700
-117.56,34.12,6956,178700
-117.56,34.12,5351,181300
-117.61,34.1,18956,132600
-117.59,34.1,3646,139300
-117.58,34.1,6360,127800
-117.58,34.09,754,100800
-117.59,34.09,2401,120400
-117.57,34.07,2152,118800
-117.59,34.03,3443,161400
-117.59,34.02,1463,152500
-117.58,34.02,5998,174800
-117.57,34.02,6933,158900
-117.53,34.06,5605,116400
-117.53,34.1,2185,103000
-117.42,34.13,11587,141900
-117.43,34.12,5954,134100
-117.45,34.13,5058,119000
-117.46,34.14,714,116100
-117.47,34.12,10565,141000
-117.46,34.1,908,93500
-117.46,34.1,1759,108800
-117.46,34.09,4711,101600
-117.48,34.09,3170,99200
-117.48,34.09,1650,98600
-117.48,34.1,2287,90600
-117.46,34.08,3830,120700
-117.46,34.07,3155,113400
-117.48,34.08,1922,117400
-117.48,34.08,1834,106400
-117.47,34.07,1017,112500
-117.42,34.06,2532,143100
-117.46,34.06,2831,195600
-117.47,34.06,1379,125000
-117.49,34.05,1483,207700
-117.5,34.04,3958,154700
-117.5,34.04,3428,143400
-117.49,34.04,6034,143700
-117.46,34.04,12870,147300
-117.38,34.14,10804,161400
-117.4,34.15,12156,149200
-117.4,34.18,1769,181800
-117.38,34.2,193,137500
-117.45,34.11,6356,121700
-117.45,34.1,4288,105800
-117.45,34.1,5571,91100
-117.42,34.11,4261,111900
-117.42,34.1,3977,115400
-117.43,34.1,1345,99500
-117.43,34.11,4109,109800
-117.43,34.1,1898,89900
-117.44,34.1,1614,95100
-117.44,34.09,3477,97400
-117.44,34.09,3598,113800
-117.44,34.08,5024,116400
-117.42,34.09,3193,128300
-117.42,34.08,2300,127700
-117.43,34.08,3207,127400
-117.43,34.09,3172,120200
-117.42,34.08,4460,127500
-117.43,34.08,4563,121700
-117.45,34.07,3465,113500
-117.43,34.07,2453,95300
-117.41,34.11,6758,105500
-117.41,34.1,4937,92000
-117.4,34.08,3622,105400
-117.41,34.08,1541,95600
-117.41,34.09,3300,130600
-117.41,34.1,1362,102000
-117.41,34.11,3999,105500
-117.4,34.11,1933,128100
-117.39,34.11,2987,138900
-117.39,34.11,1140,132700
-117.38,34.11,1497,96300
-117.38,34.11,3179,101200
-117.39,34.1,7184,103800
-117.39,34.1,1000,112500
-117.39,34.13,2228,119800
-117.38,34.13,2903,112900
-117.37,34.13,2681,118500
-117.38,34.13,1326,107800
-117.37,34.13,1893,140800
-117.38,34.12,5959,105200
-117.39,34.12,5059,140500
-117.38,34.09,3955,127600
-117.36,34.09,3616,95500
-117.37,34.08,2029,115000
-117.38,34.08,5684,112600
-117.38,34.07,1156,122400
-117.37,34.07,50,262500
-117.36,34.08,8866,125800
-117.4,34.09,6190,133200
-117.39,34.09,5736,130700
-117.39,34.07,1966,122700
-117.39,34.07,1387,96800
-117.4,34.07,2879,88100
-117.37,34.1,2087,86100
-117.37,34.1,3404,91300
-117.35,34.12,5640,126500
-117.36,34.11,2969,107100
-117.37,34.12,3190,118200
-117.37,34.13,5877,133200
-117.35,34.13,3920,132000
-117.36,34.1,2819,87600
-117.36,34.1,2587,88600
-117.36,34.1,1904,92800
-117.38,34.06,3139,112300
-117.4,34.06,5451,101600
-117.4,34.04,1906,81800
-117.39,34.04,2919,96400
-117.35,34.04,2991,146800
-117.35,34.17,1905,79200
-117.34,34.16,1606,72700
-117.33,34.15,1473,67800
-117.32,34.14,1691,66600
-117.33,34.14,1646,69700
-117.34,34.14,1834,81600
-117.35,34.15,2699,84500
-117.35,34.16,1717,73400
-117.32,34.13,1837,70400
-117.32,34.12,2868,70500
-117.32,34.12,2210,66400
-117.33,34.12,933,69000
-117.33,34.13,2335,93200
-117.33,34.13,3009,72400
-117.34,34.13,1494,70600
-117.34,34.13,331,70300
-117.32,34.11,1462,68100
-117.32,34.11,1229,67300
-117.33,34.12,1703,70400
-117.34,34.12,1008,105600
-117.34,34.11,2912,90600
-117.35,34.11,2104,88400
-117.34,34.1,11827,103800
-117.35,34.09,5983,111500
-117.35,34.2,9269,133200
-117.38,34.22,774,221300
-117.41,34.24,1160,164300
-117.41,34.23,889,155000
-117.28,34.17,3106,122200
-117.28,34.17,3728,86800
-117.29,34.17,4174,88300
-117.3,34.18,2685,111100
-117.3,34.17,2483,89700
-117.31,34.17,2795,87100
-117.32,34.17,5661,106500
-117.3,34.18,2526,137100
-117.32,34.19,1068,109000
-117.34,34.18,2914,124900
-117.33,34.17,4718,119900
-117.33,34.17,3616,106300
-117.32,34.16,711,131000
-117.31,34.15,5747,122200
-117.3,34.15,1607,115000
-117.3,34.15,740,88000
-117.3,34.15,961,85500
-117.3,34.14,1781,89000
-117.31,34.14,1487,86100
-117.31,34.14,2011,89400
-117.31,34.15,2037,96000
-117.3,34.15,942,90800
-117.31,34.13,1287,65500
-117.3,34.12,1127,64800
-117.31,34.12,1412,70900
-117.31,34.13,1622,68500
-117.31,34.13,1076,66400
-117.3,34.11,525,67000
-117.31,34.11,1208,64000
-117.31,34.11,851,64900
-117.31,34.11,1105,64100
-117.31,34.1,1457,68100
-117.3,34.1,589,63400
-117.31,34.1,2899,69500
-117.32,34.1,2053,78800
-117.32,34.1,801,59700
-117.3,34.09,1051,75200
-117.31,34.09,1336,73700
-117.27,34.16,2894,159700
-117.28,34.15,1734,122200
-117.28,34.15,1981,97400
-117.29,34.15,1811,97000
-117.29,34.16,2458,99100
-117.28,34.16,2469,122100
-117.28,34.16,2028,90700
-117.28,34.15,2170,135000
-117.28,34.14,2364,93300
-117.29,34.14,1683,97300
-117.29,34.15,1820,102600
-117.28,34.14,2190,81900
-117.29,34.14,1598,82900
-117.29,34.14,1717,97600
-117.29,34.14,1989,90000
-117.3,34.14,1454,88100
-117.28,34.13,2469,77100
-117.28,34.13,2077,76800
-117.3,34.13,1859,79500
-117.29,34.13,2424,77900
-117.28,34.12,2991,70600
-117.29,34.12,2198,65800
-117.29,34.13,2337,75800
-117.3,34.13,2115,71500
-117.3,34.12,1018,66900
-117.28,34.12,2456,66100
-117.29,34.12,1648,68200
-117.29,34.12,1369,72100
-117.3,34.12,1629,63500
-117.29,34.11,1498,70800
-117.29,34.11,2014,78800
-117.29,34.11,2426,68000
-117.28,34.11,1573,69500
-117.29,34.1,1204,71300
-117.29,34.09,1451,68300
-117.3,34.1,60,75000
-117.28,34.09,376,90800
-117.3,34.07,567,73300
-117.25,34.16,1516,159400
-117.25,34.16,1709,116600
-117.25,34.16,2707,91500
-117.25,34.15,1770,97600
-117.26,34.15,2271,88300
-117.26,34.16,3538,98000
-117.26,34.17,1937,123700
-117.27,34.17,30,250000
-117.25,34.15,7935,88800
-117.25,34.14,5163,114500
-117.27,34.14,3795,96400
-117.27,34.14,1517,97600
-117.27,34.15,1490,95300
-117.25,34.13,2898,90000
-117.25,34.13,2498,83400
-117.26,34.13,2403,72100
-117.26,34.13,3521,87500
-117.27,34.12,2209,78800
-117.27,34.13,1298,83800
-117.27,34.13,3337,87800
-117.25,34.13,861,88200
-117.25,34.12,3107,72600
-117.25,34.11,2910,70800
-117.27,34.12,2896,70200
-117.27,34.12,954,87500
-117.25,34.11,2173,67700
-117.26,34.11,1210,59300
-117.27,34.11,567,62900
-117.27,34.1,3904,78000
-117.33,34.09,1960,84500
-117.33,34.08,2240,86700
-117.33,34.08,2267,95200
-117.33,34.07,2086,89200
-117.34,34.07,1851,90500
-117.34,34.08,1380,93700
-117.34,34.08,4924,99400
-117.32,34.09,1585,75300
-117.32,34.09,1129,78600
-117.32,34.08,1359,85500
-117.32,34.08,1308,84000
-117.32,34.07,1226,76900
-117.32,34.06,802,63500
-117.33,34.05,613,73100
-117.33,34.06,530,67000
-117.33,34.06,732,68200
-117.33,34.06,755,65000
-117.32,34.06,476,73100
-117.31,34.08,1697,74600
-117.31,34.08,2011,69900
-117.31,34.07,2936,70900
-117.32,34.07,971,84000
-117.31,34.08,953,81500
-117.31,34.05,7423,88300
-117.33,34.04,1837,116700
-117.33,34.03,1582,106300
-117.31,34.04,2481,134600
-117.31,34.04,2785,149500
-117.3,34.05,2155,95800
-117.3,34.05,4672,115700
-117.29,34.06,1971,111500
-117.28,34.06,1658,136700
-117.32,34.02,1779,123100
-117.33,34.03,2342,123700
-117.32,34.03,3853,122400
-117.31,34.03,1966,134500
-117.31,34.03,1199,151600
-117.31,34.02,1634,129300
-117.29,34.03,8185,197700
-117.27,34.09,848,79300
-117.27,34.08,1093,73000
-117.25,34.08,2981,85800
-117.25,34.07,3067,78800
-117.27,34.07,418,82100
-117.24,34.04,3362,214500
-117.25,34.04,5761,161100
-117.27,34.05,1703,138200
-117.27,34.06,5258,85700
-117.25,34.06,4503,93000
-117.25,34.06,5009,106500
-117.24,34.04,1775,223900
-117.24,34.04,4289,165100
-117.24,34.06,3603,93300
-117.23,34.15,5036,137200
-117.23,34.14,2577,129400
-117.24,34.14,2383,107500
-117.24,34.15,3847,128400
-117.24,34.15,2041,140200
-117.21,34.14,1613,140700
-117.22,34.15,2524,159300
-117.2,34.15,1859,173200
-117.2,34.14,2647,160000
-117.2,34.14,1920,144800
-117.24,34.13,1203,87500
-117.24,34.13,3774,98900
-117.23,34.12,4464,81600
-117.23,34.13,1145,68700
-117.22,34.13,5951,110200
-117.2,34.13,3998,126700
-117.22,34.12,2457,82500
-117.21,34.13,3037,92900
-117.2,34.12,3532,113900
-117.24,34.12,2654,72300
-117.24,34.11,1920,73200
-117.23,34.11,1162,81300
-117.23,34.12,1439,73500
-117.23,34.11,2170,78300
-117.22,34.12,2512,77200
-117.22,34.11,2972,80400
-117.21,34.12,1677,90900
-117.21,34.11,1245,89400
